ID,kmeans_cluster2,kmeans_cluster3,kmeans_cluster4,kmeans_cluster5,kmeans_cluster6,kmeans_cluster7,kmeans_cluster8,kmeans_cluster9,kmeans_cluster10
54740,0,2,2,3,0,0,1,0,3
54742,1,0,1,2,1,1,4,2,1
54744,0,2,0,1,5,4,7,6,4
54745,0,2,2,3,0,0,1,7,7
54746,0,2,2,3,0,0,1,7,7
54747,0,2,0,1,4,5,3,8,5
54748,0,2,2,3,0,0,1,7,7
54750,0,2,0,1,5,4,7,6,4
54753,0,2,1,2,1,1,4,2,1
54757,0,2,2,3,0,0,1,7,7
54761,1,0,1,2,1,6,2,1,9
54762,0,2,0,1,5,4,7,6,4
54764,0,2,2,3,0,0,1,7,7
54768,0,2,2,3,0,0,1,7,7
54772,1,0,1,2,1,1,4,2,1
54774,1,0,1,2,1,1,4,2,1
54775,1,1,3,4,2,3,6,3,6
54778,0,2,0,1,4,5,3,8,5
54781,1,0,1,2,1,6,2,1,9
54782,1,0,1,2,1,1,4,2,1
54786,0,2,2,3,0,0,1,0,3
54787,0,2,2,3,0,0,1,0,3
54788,0,2,2,3,0,0,1,0,2
54792,1,0,1,2,1,1,4,2,1
54793,0,2,2,3,0,0,1,0,3
54795,0,2,2,3,0,0,1,7,7
54796,0,2,2,3,0,0,1,7,7
54797,1,0,1,2,1,1,4,2,1
54800,1,0,1,2,1,1,4,2,1
54801,0,2,2,3,0,0,1,0,3
54805,0,2,2,3,0,0,1,7,7
54807,0,2,2,3,0,0,1,7,7
54808,0,2,2,3,0,0,1,0,3
54809,1,0,1,2,1,1,4,2,1
54810,0,2,2,3,0,0,1,0,3
54814,0,2,2,3,0,0,1,0,3
54816,0,1,3,4,3,2,0,5,0
54819,0,2,2,3,0,0,1,0,3
54820,0,1,3,4,3,2,0,5,0
54821,0,2,2,3,0,0,1,0,3
54823,0,2,2,3,0,0,1,0,3
54824,1,0,1,2,1,1,4,2,1
54826,0,2,2,0,0,6,5,4,8
54827,0,2,2,3,0,0,1,0,2
54829,1,0,1,2,1,6,2,1,9
54830,0,2,2,3,0,0,1,0,2
54833,0,1,3,4,3,2,0,5,0
54834,0,2,2,3,0,0,1,7,7
54835,0,2,2,3,0,0,1,0,3
54836,1,0,1,2,1,1,4,2,1
54837,0,2,2,3,0,0,1,7,7
54838,0,2,0,1,4,5,3,8,5
54839,0,2,2,3,0,0,1,0,3
54848,0,2,2,3,0,0,1,0,3
54849,0,2,0,1,4,5,3,8,2
54850,0,2,2,3,0,0,1,0,3
54851,1,0,1,2,1,1,4,2,1
54852,0,2,2,3,0,0,1,0,3
54853,1,0,1,0,4,6,2,1,9
54854,1,0,1,2,1,1,4,2,1
54855,1,0,1,2,1,1,4,2,1
54856,1,0,1,2,1,1,4,2,1
54857,0,2,2,3,0,0,1,7,7
54859,0,2,2,0,0,0,5,4,8
54860,0,2,0,1,5,4,7,6,4
54862,0,2,2,0,0,6,5,4,8
54864,1,0,1,2,1,6,2,1,9
54865,1,0,1,2,1,1,4,2,1
54867,0,2,2,3,0,0,1,0,3
54868,0,2,2,3,0,0,1,0,2
54872,0,2,2,3,0,0,1,0,3
54873,0,1,3,4,2,3,6,3,6
54876,1,0,1,2,1,6,2,1,9
54877,0,2,2,0,0,6,5,4,8
54879,1,0,1,2,1,1,4,2,1
54881,1,0,1,2,1,1,4,2,1
54883,0,2,2,3,0,0,1,0,2
54885,1,0,1,2,1,1,4,2,1
54887,0,2,2,3,0,0,1,0,3
54890,1,0,1,2,1,1,4,2,1
54891,1,0,1,2,1,1,4,2,1
54892,0,2,2,0,0,6,5,4,8
54894,0,2,2,3,0,0,1,0,3
54897,1,0,0,0,4,6,2,1,9
54898,0,2,2,3,0,0,1,0,3
54903,1,0,1,2,1,1,4,2,1
54904,0,1,3,4,2,3,6,3,6
54905,0,1,3,4,3,2,0,5,0
54906,0,2,2,0,0,0,5,4,8
54907,0,1,3,4,3,2,0,5,0
54909,1,0,1,2,1,1,4,2,1
54912,0,2,2,3,0,0,1,0,3
54913,1,0,1,2,1,1,4,2,1
54916,0,2,2,3,0,0,1,0,3
54917,0,2,2,3,0,0,1,0,3
54918,0,2,2,3,0,0,1,7,7
54920,0,2,2,3,0,0,1,0,3
54922,0,2,2,3,0,0,1,0,3
54924,0,2,0,1,4,5,3,8,5
54925,1,0,1,2,1,6,2,1,9
54926,0,1,3,4,2,3,6,3,6
54927,1,0,1,2,1,6,2,1,9
54928,1,0,1,2,1,1,4,2,1
54931,1,0,1,2,1,6,2,1,9
54932,0,2,2,3,0,0,1,0,2
54936,1,0,1,2,1,1,4,2,1
54941,0,2,2,3,0,0,1,0,3
54943,0,2,2,3,0,0,1,7,7
54944,0,2,2,3,0,0,1,7,7
54947,1,0,1,2,1,1,4,2,1
54948,1,0,1,2,1,1,4,2,1
54949,0,1,3,4,2,3,6,3,6
54951,0,2,2,3,0,0,1,0,3
54953,0,1,3,4,2,3,6,3,6
54955,0,2,2,3,0,0,1,0,3
54956,1,0,1,2,1,1,4,2,1
54959,0,2,2,3,0,0,1,0,3
54961,0,2,2,3,0,0,1,0,3
54962,1,0,1,2,1,1,4,2,1
54964,0,2,0,1,4,5,3,8,5
54970,0,2,2,3,0,0,1,7,7
54972,1,0,1,2,1,1,4,2,1
54973,1,0,1,2,1,1,4,2,1
54974,0,2,2,3,0,0,1,0,2
54977,0,2,2,3,0,0,1,0,3
54978,0,2,2,3,0,0,1,0,3
54982,0,1,3,4,3,2,0,5,0
54985,0,2,2,3,0,0,1,0,2
54986,0,2,2,3,0,0,1,0,2
54988,0,2,0,1,4,5,3,8,5
54991,1,0,1,2,1,1,4,2,1
54993,0,2,2,3,0,0,1,0,3
54995,1,0,1,2,1,1,4,2,1
54999,0,2,2,3,0,0,1,7,7
55000,0,2,2,3,0,0,1,0,3
55002,0,2,2,3,0,0,1,7,7
55004,0,2,2,0,0,0,5,4,8
55009,1,0,1,2,1,1,4,2,1
55018,1,0,1,2,1,1,4,2,1
55020,1,0,1,2,1,1,4,2,1
55022,0,2,2,3,0,0,1,7,7
55024,0,2,2,3,0,0,1,0,3
55025,1,0,1,2,1,1,4,2,1
55026,1,0,1,2,1,1,4,2,1
55027,0,2,2,3,0,0,1,0,3
55028,1,0,1,2,1,1,4,2,1
55030,0,2,2,0,0,0,5,4,8
55035,0,2,2,3,0,0,1,0,2
55036,0,2,2,3,0,0,1,0,3
55040,0,1,3,4,3,2,0,5,0
55041,0,1,3,4,3,2,0,5,0
55048,1,0,1,2,1,1,4,2,1
55049,0,2,0,1,4,5,3,8,5
55050,0,1,3,4,3,2,0,5,0
55051,0,2,2,3,0,0,1,7,7
55054,1,0,1,2,1,1,4,2,1
55055,0,2,0,1,4,5,3,8,5
55057,0,1,3,4,2,3,6,3,6
55060,0,2,2,3,0,0,1,0,3
55061,0,2,2,3,0,0,1,7,7
55062,0,2,2,3,0,0,1,7,7
55064,1,0,1,2,1,1,4,2,1
55066,1,0,1,2,1,6,2,1,9
55070,1,0,1,2,1,1,4,2,1
55071,0,2,2,3,0,0,1,0,3
55072,0,2,2,3,0,0,1,0,3
55080,1,0,1,2,1,1,4,2,1
55082,1,0,1,2,1,1,4,2,1
55084,0,2,0,1,4,5,3,8,5
55085,1,0,1,2,1,1,4,2,1
55087,1,0,1,2,1,1,4,2,1
55088,1,0,1,2,1,1,4,2,1
55090,0,2,2,3,0,0,1,0,2
55091,0,2,2,3,0,0,1,0,3
55092,1,0,1,2,1,6,2,1,9
55094,1,0,1,2,1,1,4,2,1
55096,1,0,1,2,1,1,4,2,1
55097,1,0,1,2,1,1,4,2,1
55100,0,2,0,1,5,4,7,6,4
55101,1,0,1,2,1,1,4,2,1
55102,0,2,2,3,0,0,1,0,3
55103,0,2,2,3,0,0,1,7,7
55104,0,1,3,4,3,2,0,5,0
55109,0,2,2,3,0,0,1,0,3
55110,0,1,3,4,2,3,6,3,6
55111,0,2,2,3,0,0,1,7,7
55114,1,0,1,2,1,1,4,2,1
55115,0,1,3,4,3,2,0,5,0
55116,0,2,2,3,0,0,1,0,2
55117,1,0,1,2,1,1,4,2,1
55119,1,0,1,2,1,6,2,1,9
55124,1,0,1,2,1,1,4,2,1
55126,1,0,1,2,1,6,2,1,9
55129,0,2,2,3,0,0,1,0,2
55132,0,2,0,1,4,5,3,8,5
55133,0,2,0,1,5,4,7,6,4
55138,1,0,1,2,1,1,4,2,1
55143,0,2,2,3,0,0,1,0,3
55145,0,2,2,3,0,0,1,0,3
55146,0,2,2,3,0,0,1,0,3
55149,0,2,2,3,0,0,1,0,3
55150,1,0,1,2,1,6,2,1,9
55151,0,2,2,3,0,0,1,7,7
55153,1,0,1,2,1,1,4,2,1
55160,1,0,1,2,1,1,4,2,1
55161,0,2,2,3,0,0,1,7,7
55163,1,0,1,2,1,1,4,2,1
55166,0,2,2,3,0,0,1,0,3
55168,0,2,2,3,0,0,1,0,2
55169,0,2,2,3,0,0,1,0,3
55172,0,1,3,4,3,2,0,5,0
55174,0,1,3,4,3,2,0,5,0
55175,0,2,0,1,4,5,3,8,5
55176,1,0,1,2,1,1,4,2,1
55178,0,1,3,4,3,2,0,5,0
55179,0,2,0,1,5,4,7,6,4
55182,1,0,1,2,1,6,2,1,9
55186,1,0,1,2,1,1,4,2,1
55187,0,2,2,3,0,0,1,0,3
55188,0,2,2,3,0,0,1,0,3
55192,1,0,1,2,1,1,4,2,1
55193,1,0,1,2,1,1,4,2,1
55194,0,2,2,3,0,0,1,0,3
55195,0,1,3,4,3,2,0,5,0
55196,0,2,2,3,0,0,1,0,3
55197,0,2,2,3,0,0,1,0,3
55198,0,2,2,3,0,0,1,7,7
55199,0,2,2,3,0,0,1,0,3
55201,0,2,2,3,0,0,1,7,7
55203,0,2,2,3,0,0,1,0,2
55204,0,2,2,3,0,0,1,0,3
55205,0,2,2,3,0,0,1,0,3
55206,0,2,2,0,0,6,5,4,8
55207,0,2,2,3,0,0,1,0,3
55208,0,1,3,4,3,2,0,5,0
55209,1,0,1,2,1,1,4,2,1
55210,0,2,2,3,0,0,1,0,3
55213,1,0,1,2,1,1,4,2,1
55214,0,2,2,3,0,0,1,7,7
55218,1,0,0,0,4,6,2,1,9
55219,0,2,2,3,0,0,1,0,3
55222,0,2,0,1,5,4,7,6,4
55223,0,2,2,3,0,0,1,7,7
55225,1,0,1,2,1,1,4,2,1
55228,0,2,2,3,0,0,1,0,2
55229,0,2,2,3,0,0,1,0,3
55231,0,2,2,3,0,0,1,0,3
55232,0,2,2,3,0,0,1,7,7
55233,1,0,1,2,1,1,4,2,1
55235,1,0,1,2,1,1,4,2,1
55238,1,0,1,2,1,1,4,2,1
55242,1,0,1,2,1,1,4,2,1
55246,1,0,1,2,1,1,4,2,1
55252,0,2,2,0,0,0,5,4,8
55253,1,0,1,2,1,6,2,1,9
55256,0,2,2,3,0,0,1,0,3
55258,0,2,2,3,0,0,1,0,3
55260,0,2,0,1,5,4,7,6,4
55261,0,2,2,3,0,0,1,0,3
55262,0,2,0,1,4,5,3,8,5
55267,0,2,2,0,0,0,5,4,8
55269,0,2,2,3,0,0,1,0,2
55270,0,2,2,3,0,0,1,0,3
55271,0,2,2,3,0,0,1,7,7
55272,0,2,0,1,4,5,3,8,5
55274,0,1,3,4,3,2,0,5,0
55275,0,2,2,3,0,0,1,7,7
55276,1,0,1,2,1,1,4,2,1
55279,0,2,2,3,0,0,1,0,3
55280,0,2,2,3,0,0,1,0,3
55283,0,2,2,3,0,0,1,0,3
55288,0,1,3,4,3,2,0,5,0
55289,0,2,2,3,0,0,1,0,3
55291,0,2,2,3,0,0,1,0,3
55294,1,0,1,2,1,1,4,2,1
55296,0,2,2,3,0,0,1,0,3
55297,0,2,2,3,0,0,1,7,7
55299,0,2,2,3,0,0,1,0,3
55303,0,2,0,1,5,4,7,6,4
55304,0,2,0,1,5,4,7,6,4
55307,1,0,1,2,1,6,2,1,9
55315,0,2,2,3,2,3,6,3,2
55316,0,2,2,3,0,0,1,0,3
55318,1,0,1,2,1,1,4,2,1
55321,0,2,2,3,0,0,1,0,3
55323,0,2,2,3,0,0,1,0,3
55325,1,0,1,2,1,1,4,2,1
55326,0,2,2,3,0,0,1,0,3
55327,0,2,2,3,0,0,1,7,7
55329,0,2,2,3,0,0,1,0,2
55330,0,2,2,3,0,0,1,0,3
55334,0,2,2,3,0,0,1,0,3
55335,0,2,2,3,0,0,1,7,7
55339,1,0,1,2,1,1,4,2,1
55341,0,2,2,3,0,0,1,7,7
55343,0,2,2,3,0,0,1,0,3
55348,0,2,2,0,0,6,5,4,8
55350,0,2,2,3,0,0,1,0,3
55352,0,2,0,1,5,4,7,6,4
55353,0,1,3,4,2,3,6,3,6
55354,0,2,2,3,0,0,1,0,3
55358,0,2,2,3,0,0,1,0,2
55361,1,0,1,2,1,6,2,1,9
55363,1,0,1,2,1,1,4,2,1
55365,1,0,1,2,1,1,4,2,1
55366,0,2,2,3,0,0,1,0,3
55368,0,2,2,3,0,0,1,7,7
55373,0,2,2,3,0,0,1,0,3
55377,0,2,2,3,0,0,1,7,7
55379,0,2,2,3,0,0,1,7,7
55380,0,2,2,3,0,0,1,0,3
55383,1,0,1,2,1,1,4,2,1
55384,0,2,2,3,0,0,1,0,3
55385,0,2,2,3,0,0,1,0,3
55387,0,2,2,3,0,0,1,7,7
55391,0,2,2,3,0,0,1,0,3
55393,0,2,2,3,0,0,1,0,3
55394,1,0,1,2,1,1,4,2,1
55395,0,2,0,1,5,4,7,6,4
55396,0,2,2,3,0,0,1,7,7
55399,0,2,2,3,0,0,1,0,2
55401,1,0,1,2,1,6,2,1,9
55402,0,2,2,3,0,0,1,7,7
55403,0,2,2,3,0,0,1,0,3
55406,1,0,1,2,1,6,2,1,9
55409,0,2,0,1,5,4,7,6,4
55411,0,1,3,4,3,2,0,5,0
55412,0,1,3,4,3,2,0,5,0
55413,0,2,2,3,0,0,1,0,2
55414,0,2,2,3,0,0,1,0,3
55416,0,2,2,3,0,0,1,7,7
55418,1,0,1,2,1,1,4,2,1
55420,0,2,2,3,0,0,1,0,2
55421,0,2,2,3,0,0,1,0,3
55422,1,0,1,2,1,1,4,2,1
55423,0,2,2,0,0,0,5,4,8
55424,0,2,2,0,0,0,5,4,8
55425,1,0,1,2,1,1,4,2,1
55428,0,2,2,3,0,0,1,0,3
55429,0,2,2,3,0,0,1,0,3
55430,0,2,2,3,0,0,1,0,3
55431,0,1,3,4,3,2,0,5,0
55433,0,2,0,1,5,4,7,6,4
55434,0,2,0,1,4,5,3,8,5
55439,1,0,1,2,1,1,4,2,1
55440,0,1,3,4,3,2,0,5,0
55441,0,2,2,3,0,0,1,7,7
55443,0,2,2,3,0,0,1,7,7
55445,0,2,2,3,0,0,1,0,3
55446,1,0,1,2,1,1,4,2,1
55447,0,2,2,3,0,0,1,0,3
55448,0,2,2,3,0,0,1,0,3
55449,1,0,1,2,1,1,4,2,1
55450,0,2,2,3,0,0,1,7,7
55452,1,0,1,2,1,6,2,1,9
55455,1,0,1,2,1,1,4,2,1
55457,0,2,2,3,0,0,1,7,7
55458,0,2,2,3,0,0,1,7,7
55460,1,0,1,2,1,1,4,2,1
55461,0,2,2,3,0,0,1,0,3
55465,0,1,3,4,3,2,0,5,0
55466,0,2,2,3,0,0,1,0,3
55470,0,2,2,3,0,0,1,0,2
55473,0,1,3,4,3,2,0,5,0
55474,1,0,1,2,1,1,4,2,1
55477,0,2,2,3,0,0,1,7,7
55479,0,1,3,4,3,2,0,5,0
55480,1,0,1,2,1,6,2,1,9
55484,1,0,1,2,1,1,4,2,1
55485,0,2,2,3,0,0,1,0,2
55487,1,0,1,2,1,6,2,1,9
55489,0,2,2,3,0,0,1,0,3
55490,1,0,1,2,1,6,2,1,9
55491,0,2,0,1,5,4,7,6,4
55494,0,2,2,3,0,0,1,0,3
55499,0,2,2,3,0,0,1,7,7
55503,0,2,2,3,0,0,1,7,7
55505,0,2,2,3,0,0,1,0,3
55506,1,0,1,2,1,1,4,2,1
55508,1,0,1,2,1,1,4,2,1
55509,0,2,2,3,0,0,1,7,7
55511,1,0,1,2,1,1,4,2,1
55513,0,2,2,3,0,0,1,7,7
55514,0,2,2,3,0,0,1,0,3
55517,1,0,1,2,1,1,4,2,1
55522,0,2,2,3,0,0,1,0,3
55524,1,0,1,2,1,1,4,2,1
55526,0,2,2,3,0,0,1,0,3
55528,0,2,0,1,5,4,7,6,4
55533,0,2,2,3,0,0,1,0,3
55537,1,0,1,2,1,1,4,2,1
55538,0,2,2,3,0,0,1,0,3
55539,0,2,2,3,0,0,1,0,3
55540,0,2,0,1,4,5,3,8,5
55541,1,0,1,2,1,1,4,2,1
55543,0,2,2,3,0,0,1,0,2
55544,0,2,2,3,0,0,1,7,7
55545,0,2,2,3,0,0,1,0,2
55546,0,2,2,3,0,0,1,0,3
55547,0,1,3,4,3,2,0,5,0
55548,1,0,1,2,1,1,4,2,1
55551,0,1,3,4,3,2,0,5,0
55552,0,2,0,1,5,4,7,6,4
55553,0,2,0,1,5,4,7,6,4
55554,1,0,1,2,1,1,4,2,1
55556,0,2,2,3,0,0,1,7,7
55557,0,2,2,3,0,0,1,7,7
55558,0,1,3,4,3,2,0,5,0
55561,0,2,2,3,0,0,1,0,3
55563,0,1,3,4,2,3,6,3,6
55565,1,0,1,2,1,1,4,2,1
55567,1,0,1,2,1,6,2,1,9
55571,1,0,1,2,1,1,4,2,1
55576,1,0,1,2,1,1,4,2,1
55577,0,2,2,3,0,0,1,0,3
55581,0,2,2,3,0,0,1,0,3
55582,0,2,2,3,0,0,1,0,2
55586,0,2,2,3,0,0,1,7,7
55587,0,2,2,3,0,0,1,0,3
55591,1,0,1,2,1,1,4,2,1
55593,0,2,2,3,0,0,1,0,3
55594,0,2,2,3,0,0,1,7,7
55596,1,0,1,2,1,6,2,1,9
55598,1,0,1,2,1,6,2,1,9
55599,0,2,2,3,0,0,1,0,3
55604,0,2,2,3,0,0,1,0,3
55605,1,0,1,2,1,1,4,2,1
55607,0,2,2,0,0,0,5,4,8
55608,0,2,2,3,0,0,1,0,3
55609,0,2,2,3,0,0,1,7,7
55611,0,2,2,3,0,0,1,0,3
55613,0,2,2,3,0,0,1,0,3
55618,1,0,1,2,1,6,2,1,9
55620,1,0,1,2,1,1,4,2,1
55623,0,1,3,4,3,2,0,5,0
55625,0,2,2,3,0,0,1,7,7
55626,0,2,2,3,0,0,1,0,3
55627,0,2,0,1,5,4,7,6,4
55628,1,0,1,2,1,1,4,2,1
55630,0,2,2,3,0,0,1,0,2
55632,0,2,2,3,0,0,1,0,3
55634,0,2,2,3,0,0,1,0,3
55638,0,2,2,3,0,0,1,0,3
55643,0,2,2,3,0,0,1,0,3
55644,0,2,2,3,0,0,1,7,7
55646,0,2,2,3,0,0,1,7,7
55648,0,2,2,3,0,0,1,0,3
55649,1,0,1,2,1,1,4,2,1
55651,0,2,2,3,0,0,1,7,7
55653,0,2,2,0,0,0,5,4,8
55654,1,0,1,2,1,1,4,2,1
55655,0,2,2,3,0,0,1,0,3
55657,0,2,2,0,0,0,5,4,8
55660,0,2,2,0,0,0,5,4,8
55664,0,2,2,3,0,0,1,0,3
55665,0,2,2,3,0,0,1,0,3
55666,0,2,2,3,0,0,1,0,3
55667,0,2,2,3,0,0,1,0,2
55668,1,0,1,2,1,1,4,2,1
55672,0,1,3,4,3,2,0,5,0
55673,0,2,2,3,0,0,1,0,3
55674,0,2,2,3,0,0,1,0,3
55675,0,2,2,3,0,0,1,0,3
55677,1,0,1,2,1,1,4,2,1
55678,0,2,2,3,0,0,1,0,3
55681,1,0,1,2,1,1,4,2,1
55683,0,2,2,3,0,0,1,7,7
55684,0,1,3,4,3,2,0,5,0
55685,0,2,2,3,0,0,1,0,3
55693,0,2,2,3,0,0,1,0,3
55695,1,0,1,2,1,6,2,1,9
55696,0,2,2,0,0,0,5,4,8
55697,1,0,1,2,1,6,2,1,9
55698,1,0,1,2,1,1,4,2,1
55699,0,2,2,0,0,6,5,4,8
55701,0,2,2,3,0,0,1,0,2
55702,0,2,0,1,5,4,7,6,4
55705,1,0,1,2,1,6,2,1,9
55706,1,0,1,2,1,1,4,2,1
55709,1,0,1,2,1,1,4,2,1
55710,0,2,2,3,0,0,1,0,3
55714,1,0,1,2,1,6,2,1,9
55716,0,2,2,3,0,0,1,7,7
55717,0,2,2,3,0,0,1,0,3
55721,1,0,1,2,1,6,2,1,9
55722,0,2,0,1,4,5,3,8,5
55725,0,2,2,3,0,0,1,0,3
55728,0,2,2,3,0,0,1,7,7
55730,0,2,0,1,4,5,3,8,5
55731,0,2,2,3,0,0,1,0,2
55734,0,2,2,3,0,0,1,7,7
55735,0,2,2,3,0,0,1,0,3
55742,1,0,1,2,1,1,4,2,1
55745,0,2,2,3,0,0,1,0,3
55746,1,0,1,2,1,1,4,2,1
55749,0,2,2,3,0,0,1,0,3
55752,0,2,2,0,0,6,5,4,8
55753,0,2,2,3,0,0,1,0,3
55758,1,0,1,2,1,1,4,2,1
55759,0,2,2,3,0,0,1,7,7
55764,1,0,1,2,1,1,4,2,1
55765,0,2,0,1,4,5,3,8,5
55767,0,2,2,3,0,0,1,0,3
55770,0,2,0,1,4,5,3,8,5
55771,0,2,2,3,0,0,1,0,3
55772,1,0,1,2,1,1,4,2,1
55773,1,0,1,2,1,1,4,2,1
55775,0,2,2,3,0,0,1,7,7
55777,0,2,0,1,5,4,7,6,4
55781,0,2,0,1,5,4,7,6,4
55784,1,0,1,2,1,1,4,2,1
55786,1,0,1,2,1,1,4,2,1
55789,0,1,3,4,3,2,0,5,0
55790,0,2,2,3,0,0,1,0,3
55791,0,2,2,3,0,0,1,7,7
55792,1,0,1,2,1,6,2,1,9
55794,0,2,2,3,0,0,1,0,3
55795,0,2,2,3,0,0,1,0,2
55797,1,0,1,2,1,1,4,2,1
55800,0,2,0,1,5,4,7,6,4
55801,0,1,3,4,3,2,0,5,0
55802,0,2,2,3,0,0,1,0,3
55806,0,2,2,3,0,0,1,7,7
55808,0,2,2,0,0,0,5,4,8
55810,0,2,2,3,0,0,1,0,3
55814,0,2,2,3,0,0,1,0,3
55818,1,0,1,2,1,6,2,1,9
55820,0,2,0,1,5,4,7,6,4
55821,0,2,2,3,0,0,1,0,3
55822,1,0,1,2,1,1,4,2,1
55823,0,2,2,3,0,0,1,0,2
55825,1,0,1,2,1,6,2,1,9
55832,0,2,2,3,0,0,1,0,3
55834,1,0,1,2,1,1,4,2,1
55836,1,0,1,2,1,1,4,2,1
55840,0,2,2,3,0,0,1,0,3
55843,0,2,2,3,0,0,1,0,3
55844,1,0,1,2,1,1,4,2,1
55847,0,2,0,1,4,5,3,8,5
55848,0,2,2,3,0,0,1,7,7
55854,0,2,2,0,0,0,5,4,8
55855,0,2,2,3,0,0,1,0,2
55856,1,0,1,2,1,1,4,2,1
55859,1,0,1,2,1,1,4,2,1
55861,0,2,2,3,0,0,1,0,2
55862,0,1,3,4,2,3,6,3,6
55866,0,1,3,4,3,2,0,5,2
55869,0,2,2,3,0,0,1,0,3
55872,1,0,1,2,1,1,4,2,1
55873,1,0,1,2,1,1,4,2,1
55874,0,2,2,3,0,0,1,0,3
55877,0,2,0,1,4,5,3,8,5
55884,0,2,2,3,0,0,1,0,3
55888,1,0,1,2,1,1,4,2,1
55889,0,2,2,0,0,0,5,4,8
55890,0,1,3,4,2,3,6,3,6
55891,0,2,2,3,0,0,1,0,3
55893,0,2,2,3,0,0,1,0,3
55897,0,1,3,4,2,3,6,3,6
55898,0,2,2,3,0,0,1,0,2
55900,0,2,2,3,0,0,1,0,3
55901,0,2,2,3,0,0,1,0,3
55902,0,2,2,3,0,0,1,0,3
55903,1,0,1,2,1,1,4,2,1
55904,0,2,2,3,0,0,1,7,7
55905,0,2,2,3,0,0,1,0,2
55907,0,2,2,0,0,0,5,4,8
55908,0,2,2,3,0,0,1,0,2
55909,0,2,2,0,0,0,5,4,8
55912,0,2,2,3,0,0,1,0,3
55914,1,0,1,2,1,6,2,1,9
55915,0,2,2,3,0,0,1,0,3
55917,0,2,2,3,0,0,1,0,2
55919,0,2,0,1,5,4,7,6,4
55925,1,0,1,2,1,6,2,1,9
55926,1,0,1,2,1,1,4,2,1
55931,0,1,3,4,3,2,0,5,0
55932,0,2,0,1,4,5,3,8,5
55936,0,2,2,3,0,0,1,0,3
55938,0,2,0,1,4,5,3,8,5
55939,1,0,1,2,1,1,4,2,1
55940,1,0,1,2,1,1,4,2,1
55941,0,2,2,3,0,0,1,7,7
55944,1,0,1,2,1,1,4,2,1
55945,1,0,1,2,1,6,2,1,9
55948,0,2,2,3,0,0,1,0,3
55950,0,2,2,3,0,0,1,7,7
55951,0,2,2,3,0,0,1,7,7
55954,0,2,2,3,0,0,1,0,3
55955,0,2,2,3,0,0,1,7,7
55956,0,2,2,3,0,0,1,0,3
55958,0,2,2,3,0,0,1,0,3
55960,0,2,2,3,0,0,1,7,7
55962,0,2,2,3,0,0,1,7,7
55964,1,0,1,2,1,1,4,2,1
55967,0,2,2,3,0,0,1,0,3
55968,0,2,2,3,0,0,1,0,2
55969,0,2,2,3,0,0,1,0,3
55970,0,2,0,1,4,5,3,8,5
55971,0,2,2,3,0,0,1,0,3
55973,0,2,2,3,0,0,1,7,7
55976,0,2,2,3,0,0,1,0,3
55978,0,2,2,3,0,0,1,7,7
55980,0,2,2,3,0,0,1,0,3
55982,0,2,2,3,0,0,1,0,3
55983,0,2,2,3,0,0,1,0,3
55984,0,1,3,4,3,2,0,5,0
55985,0,2,0,1,5,4,7,6,4
55988,1,0,1,2,1,6,2,1,9
55989,0,2,2,3,0,0,1,0,2
55990,0,1,3,4,3,2,0,5,0
55991,0,2,2,3,0,0,1,0,2
55993,0,2,2,0,0,0,5,4,8
55994,1,0,1,2,1,1,4,2,1
55996,0,2,2,3,0,0,1,0,3
55997,0,2,2,3,0,0,1,0,3
56000,0,2,2,0,0,6,5,4,8
56001,0,2,2,3,0,0,1,0,3
56007,1,0,1,2,1,6,2,1,9
56011,0,2,2,3,0,0,1,0,3
56013,1,0,1,2,1,1,4,2,1
56014,0,2,2,3,0,0,1,0,3
56015,0,2,2,3,0,0,1,0,3
56016,0,2,2,3,0,0,1,7,7
56018,1,0,1,2,1,1,4,2,1
56019,0,1,3,4,3,2,0,5,0
56022,0,2,2,0,0,0,5,4,8
56025,0,2,2,3,0,0,1,0,3
56027,0,2,2,3,0,0,1,0,3
56029,0,2,2,3,0,0,1,0,3
56031,0,2,2,3,0,0,1,0,2
56032,1,0,1,2,1,6,2,1,9
56033,0,2,2,3,0,0,1,0,2
56034,0,2,2,3,0,0,1,0,3
56036,0,2,2,3,0,0,1,0,3
56037,0,1,3,4,3,2,0,5,0
56038,0,2,0,1,5,4,7,6,4
56039,1,0,1,2,1,1,4,2,1
56044,1,0,1,2,1,1,4,2,1
56046,0,1,3,4,3,2,0,5,0
56050,0,1,3,4,2,3,6,3,6
56052,0,2,2,3,0,0,1,7,7
56055,0,2,2,3,0,0,1,0,3
56056,0,2,2,3,0,0,1,0,3
56059,0,2,2,3,0,0,1,0,2
56060,1,0,1,2,1,1,4,2,1
56063,1,0,1,2,1,1,4,2,1
56066,1,0,1,2,1,1,4,2,1
56070,0,2,0,1,4,5,3,8,5
56071,0,2,2,3,0,0,1,0,3
56074,1,0,1,2,1,6,2,1,9
56075,0,2,2,3,0,0,1,0,3
56076,0,1,3,4,3,2,0,5,0
56077,1,0,1,2,1,1,4,2,1
56079,0,2,2,3,0,0,1,7,7
56081,0,2,2,0,0,0,5,4,8
56082,1,0,1,2,1,6,2,1,9
56088,1,0,1,2,1,1,4,2,1
56092,0,2,2,0,0,0,5,4,8
56094,0,2,0,1,5,4,7,6,4
56096,1,0,1,2,1,6,2,1,9
56097,0,2,2,3,0,0,1,0,2
